Extracting MNIST_data/train-images-idx3-ubyte.gz
Extracting MNIST_data/train-labels-idx1-ubyte.gz
Extracting MNIST_data/t10k-images-idx3-ubyte.gz
Extracting MNIST_data/t10k-labels-idx1-ubyte.gz
step 13955, trainig accuracy 1
step 13960, trainig accuracy 0.98
step 13961, trainig accuracy 1
step 13962, trainig accuracy 1
step 13963, trainig accuracy 1
step 13968, trainig accuracy 1
step 13969, trainig accuracy 1
step 13970, trainig accuracy 1
step 13971, trainig accuracy 1
step 13976, trainig accuracy 0.98
step 13977, trainig accuracy 1
step 13978, trainig accuracy 1
step 13979, trainig accuracy 0.98
step 14080, trainig accuracy 1
step 14081, trainig accuracy 1
step 14082, trainig accuracy 1
step 14083, trainig accuracy 1
step 14088, trainig accuracy 0.98
step 14089, trainig accuracy 0.98
step 14090, trainig accuracy 1
step 14091, trainig accuracy 0.98
step 14096, trainig accuracy 1
step 14097, trainig accuracy 1
step 14098, trainig accuracy 1
step 14099, trainig accuracy 1
step 14104, trainig accuracy 1
step 14105, trainig accuracy 0.98
step 14106, trainig accuracy 1
step 14107, trainig accuracy 1
step 14208, trainig accuracy 1
step 14209, trainig accuracy 1
step 14210, trainig accuracy 0.98
step 14211, trainig accuracy 1
step 14216, trainig accuracy 1
step 14217, trainig accuracy 1
step 14218, trainig accuracy 0.98
step 14219, trainig accuracy 1
step 14224, trainig accuracy 1
step 14225, trainig accuracy 0.98
step 14226, trainig accuracy 1
step 14227, trainig accuracy 1
step 14232, trainig accuracy 1
step 14233, trainig accuracy 0.98
step 14234, trainig accuracy 1
step 14235, trainig accuracy 1
step 14336, trainig accuracy 1
step 14337, trainig accuracy 1
step 14338, trainig accuracy 1
step 14339, trainig accuracy 1
step 14344, trainig accuracy 1
step 14345, trainig accuracy 1
step 14346, trainig accuracy 1
step 14347, trainig accuracy 1
step 14352, trainig accuracy 1
step 14353, trainig accuracy 1
step 14354, trainig accuracy 1
step 14355, trainig accuracy 1
step 14360, trainig accuracy 1
step 14361, trainig accuracy 1
step 14362, trainig accuracy 1
step 14363, trainig accuracy 1
step 14464, trainig accuracy 1
step 14465, trainig accuracy 1
step 14466, trainig accuracy 1
step 14467, trainig accuracy 1
step 14472, trainig accuracy 1
step 14473, trainig accuracy 1
step 14474, trainig accuracy 1
step 14475, trainig accuracy 1
step 14480, trainig accuracy 1
step 14481, trainig accuracy 1
step 14482, trainig accuracy 1
step 14483, trainig accuracy 1
step 14488, trainig accuracy 1
step 14489, trainig accuracy 1
step 14490, trainig accuracy 0.98
step 14491, trainig accuracy 1
step 14592, trainig accuracy 1
step 14593, trainig accuracy 1
step 14594, trainig accuracy 1
step 14595, trainig accuracy 1
step 14600, trainig accuracy 1
step 14601, trainig accuracy 1
step 14602, trainig accuracy 1
step 14603, trainig accuracy 1
step 14608, trainig accuracy 1
step 14609, trainig accuracy 1
step 14610, trainig accuracy 1
step 14611, trainig accuracy 1
step 14616, trainig accuracy 1
step 14617, trainig accuracy 1
step 14618, trainig accuracy 1
step 14619, trainig accuracy 1
step 14720, trainig accuracy 1
step 14721, trainig accuracy 1
step 14722, trainig accuracy 1
step 14723, trainig accuracy 1
step 14728, trainig accuracy 1
step 14729, trainig accuracy 1
step 14730, trainig accuracy 1
step 14731, trainig accuracy 1
step 14736, trainig accuracy 1
step 14737, trainig accuracy 1
step 14738, trainig accuracy 1
step 14739, trainig accuracy 1
step 14744, trainig accuracy 1
step 14745, trainig accuracy 1
step 14746, trainig accuracy 1
step 14747, trainig accuracy 1
step 14848, trainig accuracy 1
step 14849, trainig accuracy 1
step 14850, trainig accuracy 1
step 14851, trainig accuracy 1
step 14856, trainig accuracy 1
step 14857, trainig accuracy 1
step 14858, trainig accuracy 1
step 14859, trainig accuracy 1
step 14864, trainig accuracy 1
step 14865, trainig accuracy 1
step 14866, trainig accuracy 1
step 14867, trainig accuracy 1
step 14872, trainig accuracy 1
step 14873, trainig accuracy 1
step 14874, trainig accuracy 1
step 14875, trainig accuracy 1
step 14976, trainig accuracy 1
step 14977, trainig accuracy 1
step 14978, trainig accuracy 1
step 14979, trainig accuracy 1
step 14984, trainig accuracy 1
step 14985, trainig accuracy 1
step 14986, trainig accuracy 1
step 14987, trainig accuracy 1
step 14992, trainig accuracy 0.98
step 14993, trainig accuracy 1
step 14994, trainig accuracy 1
step 14995, trainig accuracy 1
step 15000, trainig accuracy 1
step 15001, trainig accuracy 1
step 15002, trainig accuracy 1
step 15003, trainig accuracy 1
step 15104, trainig accuracy 1
step 15105, trainig accuracy 0.98
step 15106, trainig accuracy 1
step 15107, trainig accuracy 1
step 15112, trainig accuracy 0.98
step 15113, trainig accuracy 1
step 15114, trainig accuracy 1
step 15115, trainig accuracy 1
step 15120, trainig accuracy 1
step 15121, trainig accuracy 1
step 15122, trainig accuracy 1
step 15123, trainig accuracy 1
step 15128, trainig accuracy 1
step 15129, trainig accuracy 1
step 15130, trainig accuracy 1
step 15131, trainig accuracy 0.98
step 15232, trainig accuracy 1
step 15233, trainig accuracy 1
step 15234, trainig accuracy 1
step 15235, trainig accuracy 1
step 15240, trainig accuracy 1
step 15241, trainig accuracy 1
step 15242, trainig accuracy 1
step 15243, trainig accuracy 1
step 15248, trainig accuracy 1
step 15249, trainig accuracy 1
step 15250, trainig accuracy 1
step 15251, trainig accuracy 1
step 15256, trainig accuracy 1
step 15257, trainig accuracy 1
step 15258, trainig accuracy 1
step 15259, trainig accuracy 1
step 15360, trainig accuracy 0.98
step 15361, trainig accuracy 1
step 15362, trainig accuracy 1
step 15363, trainig accuracy 1
step 15368, trainig accuracy 1
step 15369, trainig accuracy 1
step 15370, trainig accuracy 1
step 15371, trainig accuracy 1
step 15376, trainig accuracy 1
step 15377, trainig accuracy 1
step 15378, trainig accuracy 1
step 15379, trainig accuracy 1
step 15384, trainig accuracy 1
step 15385, trainig accuracy 1
step 15386, trainig accuracy 1
step 15387, trainig accuracy 1
step 15488, trainig accuracy 1
step 15489, trainig accuracy 1
step 15490, trainig accuracy 1
step 15491, trainig accuracy 1
step 15496, trainig accuracy 1
step 15497, trainig accuracy 1
step 15498, trainig accuracy 1
step 15499, trainig accuracy 1
step 15504, trainig accuracy 0.98
step 15505, trainig accuracy 1
step 15506, trainig accuracy 1
step 15507, trainig accuracy 1
step 15512, trainig accuracy 1
step 15513, trainig accuracy 1
step 15514, trainig accuracy 1
step 15515, trainig accuracy 1
step 15616, trainig accuracy 1
step 15617, trainig accuracy 1
step 15618, trainig accuracy 1
step 15619, trainig accuracy 1
step 15624, trainig accuracy 0.98
step 15625, trainig accuracy 1
step 15626, trainig accuracy 1
step 15627, trainig accuracy 1
step 15632, trainig accuracy 1
step 15633, trainig accuracy 1
step 15634, trainig accuracy 0.98
step 15635, trainig accuracy 1
step 15640, trainig accuracy 1
step 15641, trainig accuracy 1
step 15642, trainig accuracy 1
step 15643, trainig accuracy 1
step 15744, trainig accuracy 1
step 15745, trainig accuracy 1
step 15746, trainig accuracy 1
step 15747, trainig accuracy 1
step 15752, trainig accuracy 1
step 15753, trainig accuracy 1
step 15754, trainig accuracy 1
step 15755, trainig accuracy 1
step 15760, trainig accuracy 1
step 15761, trainig accuracy 1
step 15762, trainig accuracy 1
step 15763, trainig accuracy 1
step 15768, trainig accuracy 1
step 15769, trainig accuracy 1
step 15770, trainig accuracy 1
step 15771, trainig accuracy 1
step 15872, trainig accuracy 1
step 15873, trainig accuracy 1
step 15874, trainig accuracy 1
step 15875, trainig accuracy 1
step 15880, trainig accuracy 1
step 15881, trainig accuracy 0.98
step 15882, trainig accuracy 0.98
step 15883, trainig accuracy 1
step 15888, trainig accuracy 1
step 15889, trainig accuracy 1
step 15890, trainig accuracy 1
step 15891, trainig accuracy 1
step 15896, trainig accuracy 1
step 15897, trainig accuracy 1
step 15898, trainig accuracy 1
step 15899, trainig accuracy 1
step 16000, trainig accuracy 1
step 16001, trainig accuracy 1
step 16002, trainig accuracy 1
step 16003, trainig accuracy 1
step 16008, trainig accuracy 1
step 16009, trainig accuracy 1
step 16010, trainig accuracy 1
step 16011, trainig accuracy 1
step 16016, trainig accuracy 1
step 16017, trainig accuracy 1
step 16018, trainig accuracy 1
step 16019, trainig accuracy 1
step 16024, trainig accuracy 1
step 16025, trainig accuracy 1
step 16026, trainig accuracy 1
step 16027, trainig accuracy 1
step 16128, trainig accuracy 1
step 16129, trainig accuracy 1
step 16130, trainig accuracy 1
step 16131, trainig accuracy 1
step 16136, trainig accuracy 1
step 16137, trainig accuracy 1
step 16138, trainig accuracy 1
step 16139, trainig accuracy 1
step 16144, trainig accuracy 1
step 16145, trainig accuracy 1
step 16146, trainig accuracy 1
step 16147, trainig accuracy 1
step 16152, trainig accuracy 1
step 16153, trainig accuracy 1
step 16154, trainig accuracy 1
step 16155, trainig accuracy 1
step 16256, trainig accuracy 1
step 16257, trainig accuracy 1
step 16258, trainig accuracy 1
step 16259, trainig accuracy 1
step 16264, trainig accuracy 1
step 16265, trainig accuracy 1
step 16266, trainig accuracy 1
step 16267, trainig accuracy 1
step 16272, trainig accuracy 1
step 16273, trainig accuracy 1
step 16274, trainig accuracy 1
step 16275, trainig accuracy 0.98
step 16280, trainig accuracy 1
step 16281, trainig accuracy 1
step 16282, trainig accuracy 1
step 16283, trainig accuracy 1
step 16384, trainig accuracy 1
step 16385, trainig accuracy 1
step 16386, trainig accuracy 1
step 16387, trainig accuracy 1
step 16392, trainig accuracy 1
step 16393, trainig accuracy 1
step 16394, trainig accuracy 1
step 16395, trainig accuracy 1
step 16400, trainig accuracy 1
step 16401, trainig accuracy 1
step 16402, trainig accuracy 1
step 16403, trainig accuracy 1
step 16408, trainig accuracy 1
step 16409, trainig accuracy 1
step 16410, trainig accuracy 1
step 16411, trainig accuracy 1
step 16512, trainig accuracy 1
step 16513, trainig accuracy 1
step 16514, trainig accuracy 0.98
step 16515, trainig accuracy 1
step 16520, trainig accuracy 1
step 16521, trainig accuracy 1
step 16522, trainig accuracy 1
step 16523, trainig accuracy 1
step 16528, trainig accuracy 1
step 16529, trainig accuracy 1
step 16530, trainig accuracy 1
step 16531, trainig accuracy 1
step 16536, trainig accuracy 1
step 16537, trainig accuracy 1
step 16538, trainig accuracy 1
step 16539, trainig accuracy 1
step 16640, trainig accuracy 1
step 16641, trainig accuracy 1
step 16642, trainig accuracy 1
step 16643, trainig accuracy 1
step 16648, trainig accuracy 1
step 16649, trainig accuracy 1
step 16650, trainig accuracy 1
step 16651, trainig accuracy 1
step 16656, trainig accuracy 1
step 16657, trainig accuracy 1
step 16658, trainig accuracy 1
step 16659, trainig accuracy 1
step 16664, trainig accuracy 1
step 16665, trainig accuracy 1
step 16666, trainig accuracy 1
step 16667, trainig accuracy 1
step 16768, trainig accuracy 0.98
step 16769, trainig accuracy 1
step 16770, trainig accuracy 1
step 16771, trainig accuracy 1
step 16776, trainig accuracy 1
step 16777, trainig accuracy 1
step 16778, trainig accuracy 1
step 16779, trainig accuracy 1
step 16784, trainig accuracy 1
step 16785, trainig accuracy 1
step 16786, trainig accuracy 1
step 16787, trainig accuracy 1
step 16792, trainig accuracy 1
step 16793, trainig accuracy 1
step 16794, trainig accuracy 1
step 16795, trainig accuracy 1
step 16896, trainig accuracy 1
step 16897, trainig accuracy 1
step 16898, trainig accuracy 0.98
step 16899, trainig accuracy 1
step 16904, trainig accuracy 1
step 16905, trainig accuracy 1
step 16906, trainig accuracy 1
step 16907, trainig accuracy 1
step 16912, trainig accuracy 1
step 16913, trainig accuracy 1
step 16914, trainig accuracy 1
step 16915, trainig accuracy 1
step 16920, trainig accuracy 1
step 16921, trainig accuracy 1
step 16922, trainig accuracy 1
step 16923, trainig accuracy 1
step 17024, trainig accuracy 1
step 17025, trainig accuracy 0.98
step 17026, trainig accuracy 1
step 17027, trainig accuracy 1
step 17032, trainig accuracy 1
step 17033, trainig accuracy 1
step 17034, trainig accuracy 1
step 17035, trainig accuracy 1
step 17040, trainig accuracy 1
step 17041, trainig accuracy 1
step 17042, trainig accuracy 1
step 17043, trainig accuracy 1
step 17048, trainig accuracy 1
step 17049, trainig accuracy 0.98
step 17050, trainig accuracy 0.98
step 17051, trainig accuracy 1
step 17152, trainig accuracy 1
step 17153, trainig accuracy 1
step 17154, trainig accuracy 1
step 17155, trainig accuracy 1
step 17160, trainig accuracy 1
step 17161, trainig accuracy 1
step 17162, trainig accuracy 1
step 17163, trainig accuracy 1
step 17168, trainig accuracy 1
step 17169, trainig accuracy 1
step 17170, trainig accuracy 1
step 17171, trainig accuracy 1
step 17176, trainig accuracy 1
step 17177, trainig accuracy 0.98
step 17178, trainig accuracy 1
step 17179, trainig accuracy 1
step 17280, trainig accuracy 0.98
step 17281, trainig accuracy 1
step 17282, trainig accuracy 1
step 17283, trainig accuracy 1
step 17288, trainig accuracy 1
step 17289, trainig accuracy 1
step 17290, trainig accuracy 1
step 17291, trainig accuracy 1
step 17296, trainig accuracy 1
step 17297, trainig accuracy 0.98
step 17298, trainig accuracy 1
step 17299, trainig accuracy 1
step 17304, trainig accuracy 1
step 17305, trainig accuracy 1
step 17306, trainig accuracy 1
step 17307, trainig accuracy 1
step 17408, trainig accuracy 1
step 17409, trainig accuracy 1
step 17410, trainig accuracy 1
step 17411, trainig accuracy 1
step 17416, trainig accuracy 1
step 17417, trainig accuracy 1
step 17418, trainig accuracy 1
step 17419, trainig accuracy 1
step 17424, trainig accuracy 1
step 17425, trainig accuracy 1
step 17426, trainig accuracy 1
step 17427, trainig accuracy 1
step 17432, trainig accuracy 1
step 17433, trainig accuracy 1
step 17434, trainig accuracy 1
step 17435, trainig accuracy 0.98
step 17536, trainig accuracy 1
step 17537, trainig accuracy 1
step 17538, trainig accuracy 1
step 17539, trainig accuracy 1
step 17544, trainig accuracy 1
step 17545, trainig accuracy 1
step 17546, trainig accuracy 0.98
step 17547, trainig accuracy 1
step 17552, trainig accuracy 1
step 17553, trainig accuracy 1
step 17554, trainig accuracy 1
step 17555, trainig accuracy 1
step 17560, trainig accuracy 1
step 17561, trainig accuracy 1
step 17562, trainig accuracy 1
step 17563, trainig accuracy 1
step 17664, trainig accuracy 1
step 17665, trainig accuracy 1
step 17666, trainig accuracy 1
step 17667, trainig accuracy 1
step 17672, trainig accuracy 1
step 17673, trainig accuracy 1
step 17674, trainig accuracy 1
step 17675, trainig accuracy 1
step 17680, trainig accuracy 1
step 17681, trainig accuracy 1
step 17682, trainig accuracy 1
step 17683, trainig accuracy 1
step 17688, trainig accuracy 1
step 17689, trainig accuracy 1
step 17690, trainig accuracy 1
step 17691, trainig accuracy 1
step 17792, trainig accuracy 1
step 17793, trainig accuracy 1
step 17794, trainig accuracy 1
step 17795, trainig accuracy 1
step 17800, trainig accuracy 1
step 17801, trainig accuracy 1
step 17802, trainig accuracy 1
step 17803, trainig accuracy 1
step 17808, trainig accuracy 1
step 17809, trainig accuracy 1
step 17810, trainig accuracy 1
step 17811, trainig accuracy 1
step 17816, trainig accuracy 1
step 17817, trainig accuracy 1
step 17818, trainig accuracy 1
step 17819, trainig accuracy 1
step 17920, trainig accuracy 1
step 17921, trainig accuracy 1
step 17922, trainig accuracy 1
step 17923, trainig accuracy 1
step 17928, trainig accuracy 1
step 17929, trainig accuracy 1
step 17930, trainig accuracy 1
step 17931, trainig accuracy 1
step 17936, trainig accuracy 1
step 17937, trainig accuracy 1
step 17938, trainig accuracy 1
step 17939, trainig accuracy 1
step 17944, trainig accuracy 1
step 17945, trainig accuracy 1
step 17946, trainig accuracy 1
step 17947, trainig accuracy 1
step 18048, trainig accuracy 1
step 18049, trainig accuracy 1
step 18050, trainig accuracy 1
step 18051, trainig accuracy 0.98
step 18056, trainig accuracy 1
step 18057, trainig accuracy 1
step 18058, trainig accuracy 1
step 18059, trainig accuracy 1
step 18064, trainig accuracy 1
step 18065, trainig accuracy 1
step 18066, trainig accuracy 1
step 18067, trainig accuracy 1
step 18072, trainig accuracy 1
step 18073, trainig accuracy 1
step 18074, trainig accuracy 1
step 18075, trainig accuracy 1
step 18176, trainig accuracy 0.98
step 18177, trainig accuracy 1
step 18178, trainig accuracy 1
step 18179, trainig accuracy 1
step 18184, trainig accuracy 1
step 18185, trainig accuracy 1
step 18186, trainig accuracy 1
step 18187, trainig accuracy 1
step 18192, trainig accuracy 1
step 18193, trainig accuracy 1
step 18194, trainig accuracy 1
step 18195, trainig accuracy 1
step 18200, trainig accuracy 1
step 18201, trainig accuracy 1
step 18202, trainig accuracy 1
step 18203, trainig accuracy 1
step 18304, trainig accuracy 1
step 18305, trainig accuracy 1
step 18306, trainig accuracy 1
step 18307, trainig accuracy 1
step 18312, trainig accuracy 1
step 18313, trainig accuracy 1
step 18314, trainig accuracy 1
step 18315, trainig accuracy 1
step 18320, trainig accuracy 1
step 18321, trainig accuracy 1
step 18322, trainig accuracy 1
step 18323, trainig accuracy 1
step 18328, trainig accuracy 1
step 18329, trainig accuracy 1
step 18330, trainig accuracy 1
step 18331, trainig accuracy 1
step 18432, trainig accuracy 1
step 18433, trainig accuracy 1
step 18434, trainig accuracy 1
step 18435, trainig accuracy 1
step 18440, trainig accuracy 1
step 18441, trainig accuracy 1
step 18442, trainig accuracy 1
step 18443, trainig accuracy 1
step 18448, trainig accuracy 1
step 18449, trainig accuracy 1
step 18450, trainig accuracy 1
step 18451, trainig accuracy 1
step 18456, trainig accuracy 1
step 18457, trainig accuracy 1
step 18458, trainig accuracy 1
step 18459, trainig accuracy 1
step 18560, trainig accuracy 1
step 18561, trainig accuracy 1
step 18562, trainig accuracy 1
step 18563, trainig accuracy 1
step 18568, trainig accuracy 1
step 18569, trainig accuracy 1
step 18570, trainig accuracy 1
step 18571, trainig accuracy 1
step 18576, trainig accuracy 1
step 18577, trainig accuracy 1
step 18578, trainig accuracy 1
step 18579, trainig accuracy 1
step 18584, trainig accuracy 1
step 18585, trainig accuracy 1
step 18586, trainig accuracy 1
step 18587, trainig accuracy 1
step 18688, trainig accuracy 1
step 18689, trainig accuracy 1
step 18690, trainig accuracy 1
step 18691, trainig accuracy 1
step 18696, trainig accuracy 1
step 18697, trainig accuracy 1
step 18698, trainig accuracy 1
step 18699, trainig accuracy 1
step 18704, trainig accuracy 1
step 18705, trainig accuracy 1
step 18706, trainig accuracy 1
step 18707, trainig accuracy 1
step 18712, trainig accuracy 1
step 18713, trainig accuracy 1
step 18714, trainig accuracy 1
step 18715, trainig accuracy 1
step 18816, trainig accuracy 1
step 18817, trainig accuracy 1
step 18818, trainig accuracy 1
step 18819, trainig accuracy 1
step 18824, trainig accuracy 1
step 18825, trainig accuracy 1
step 18826, trainig accuracy 1
step 18827, trainig accuracy 1
step 18832, trainig accuracy 1
step 18833, trainig accuracy 1
step 18834, trainig accuracy 1
step 18835, trainig accuracy 1
step 18840, trainig accuracy 1
step 18841, trainig accuracy 1
step 18842, trainig accuracy 1
step 18843, trainig accuracy 1
step 18944, trainig accuracy 1
step 18945, trainig accuracy 0.98
step 18946, trainig accuracy 1
step 18947, trainig accuracy 1
step 18952, trainig accuracy 1
step 18953, trainig accuracy 1
step 18954, trainig accuracy 1
step 18955, trainig accuracy 1
step 18960, trainig accuracy 1
step 18961, trainig accuracy 1
step 18962, trainig accuracy 1
step 18963, trainig accuracy 1
step 18968, trainig accuracy 1
step 18969, trainig accuracy 1
step 18970, trainig accuracy 1
step 18971, trainig accuracy 1
step 19072, trainig accuracy 1
step 19073, trainig accuracy 1
step 19074, trainig accuracy 1
step 19075, trainig accuracy 1
step 19080, trainig accuracy 1
step 19081, trainig accuracy 1
step 19082, trainig accuracy 1
step 19083, trainig accuracy 1
step 19088, trainig accuracy 1
step 19089, trainig accuracy 1
step 19090, trainig accuracy 1
step 19091, trainig accuracy 1
step 19096, trainig accuracy 1
step 19097, trainig accuracy 1
step 19098, trainig accuracy 1
step 19099, trainig accuracy 1
step 19200, trainig accuracy 1
step 19201, trainig accuracy 1
step 19202, trainig accuracy 1
step 19203, trainig accuracy 1
step 19208, trainig accuracy 1
step 19209, trainig accuracy 1
step 19210, trainig accuracy 1
step 19211, trainig accuracy 1
step 19216, trainig accuracy 1
step 19217, trainig accuracy 1
step 19218, trainig accuracy 1
step 19219, trainig accuracy 1
step 19224, trainig accuracy 1
step 19225, trainig accuracy 1
step 19226, trainig accuracy 1
step 19227, trainig accuracy 1
step 19328, trainig accuracy 1
step 19329, trainig accuracy 1
step 19330, trainig accuracy 1
step 19331, trainig accuracy 1
step 19336, trainig accuracy 1
step 19337, trainig accuracy 1
step 19338, trainig accuracy 1
step 19339, trainig accuracy 1
step 19344, trainig accuracy 1
step 19345, trainig accuracy 1
step 19346, trainig accuracy 1
step 19347, trainig accuracy 1
step 19352, trainig accuracy 1
step 19353, trainig accuracy 1
step 19354, trainig accuracy 1
step 19355, trainig accuracy 1
step 19456, trainig accuracy 1
step 19457, trainig accuracy 1
step 19458, trainig accuracy 1
step 19459, trainig accuracy 1
step 19464, trainig accuracy 1
step 19465, trainig accuracy 1
step 19466, trainig accuracy 1
step 19467, trainig accuracy 1
step 19472, trainig accuracy 1
step 19473, trainig accuracy 1
step 19474, trainig accuracy 1
step 19475, trainig accuracy 1
step 19480, trainig accuracy 1
step 19481, trainig accuracy 1
step 19482, trainig accuracy 1
step 19483, trainig accuracy 1
step 19584, trainig accuracy 1
step 19585, trainig accuracy 1
step 19586, trainig accuracy 1
step 19587, trainig accuracy 0.98
step 19592, trainig accuracy 1
step 19593, trainig accuracy 1
step 19594, trainig accuracy 1
step 19595, trainig accuracy 1
step 19600, trainig accuracy 1
step 19601, trainig accuracy 1
step 19602, trainig accuracy 1
step 19603, trainig accuracy 1
step 19608, trainig accuracy 1
step 19609, trainig accuracy 1
step 19610, trainig accuracy 1
step 19611, trainig accuracy 1
step 19712, trainig accuracy 1
step 19713, trainig accuracy 1
step 19714, trainig accuracy 1
step 19715, trainig accuracy 1
step 19720, trainig accuracy 1
step 19721, trainig accuracy 1
step 19722, trainig accuracy 1
step 19723, trainig accuracy 1
step 19728, trainig accuracy 1
step 19729, trainig accuracy 0.98
step 19730, trainig accuracy 1
step 19731, trainig accuracy 1
step 19736, trainig accuracy 1
step 19737, trainig accuracy 1
step 19738, trainig accuracy 1
step 19739, trainig accuracy 1
step 19840, trainig accuracy 1
step 19841, trainig accuracy 1
step 19842, trainig accuracy 1
step 19843, trainig accuracy 1
step 19848, trainig accuracy 1
step 19849, trainig accuracy 1
step 19850, trainig accuracy 1
step 19851, trainig accuracy 1
step 19856, trainig accuracy 1
step 19857, trainig accuracy 1
step 19858, trainig accuracy 1
step 19859, trainig accuracy 1
step 19864, trainig accuracy 1
step 19865, trainig accuracy 0.98
step 19866, trainig accuracy 1
step 19867, trainig accuracy 1
step 19968, trainig accuracy 1
step 19969, trainig accuracy 1
step 19970, trainig accuracy 1
step 19971, trainig accuracy 1
step 19976, trainig accuracy 1
step 19977, trainig accuracy 0.98
step 19978, trainig accuracy 1
step 19979, trainig accuracy 1
step 19984, trainig accuracy 1
step 19985, trainig accuracy 1
step 19986, trainig accuracy 1
step 19987, trainig accuracy 1
step 19992, trainig accuracy 1
step 19993, trainig accuracy 1
step 19994, trainig accuracy 1
step 19995, trainig accuracy 1
0.9907001
